DRUG_Event(e1,e2)	<e1>Mitoxantrone</e1>-induced <e2>suicidal erythrocyte death</e2>.
DRUG_Event(e1,e2)	In conclusion, exposure of erythrocytes to <e1>nelfinavir</e1> induces oxidative stress and Ca2+ entry, thus leading to <e2>suicidal erythrocyte death</e2> characterized by erythrocyte shrinkage and erythrocyte membrane scrambling.
DRUG_Event(e1,e2)	At least in theory, <e1>exemestane</e1> induced anemia could be secondary to stimulation of <e2>suicidal erythrocyte death</e2> or eryptosis, characterized by cell shrinkage and cell membrane scrambling with phosphatidylserine translocation to the erythrocyte surface.
DRUG_Event(e1,e2)	<e1>Exemestane</e1> is in part effective by stimulation of <e2>suicidal cell death</e2> or apoptosis.
DRUG_Event(e1,e2)	Identifying Biological Signatures of N-<e1>Acetylcysteine</e1> for <e2>Non-Suicidal Self-Injury</e2> in Adolescents and Young Adults.
DRUG_Event(e2,e1)	Triggering of <e1>Suicidal Erythrocyte Death</e1> by <e2>Exemestane</e2>.
DRUG_Event(e2,e1)	To investigate whether direct oxidant damage induces hepatotoxicity via <e1>an apoptotic cell suicide pathway</e1>, we exposed primary cultured mouse hepatocytes to pro-oxidant <e2>hydrogen peroxide</e2>.
DRUG-ADE(e2,e1)	Patients seemed to over-interpret the likelihood of <e1>suicide</e1> during <e2>interferon-alpha (IFN)</e2> therapy.
DRUG-ADE(e1,e2)	The reported adverse effects of <e1>duloxetine</e1> include mental health problems and <e2>suicidality</e2>.
DRUG_Event(e1,e2)	RNA editing of the serotonin 2C receptor (HTR2C) by <e1>adenosine</e1> deaminases acting on RNA (ADARs) is a post-transcriptional modification, the regulation of which is altered in depressed <e2>suicide victims</e2>.
DRUG_Event(e1,e2)	Concomitant <e1>interferon alpha</e1> stimulation and TLR3 activation induces neuronal expression of depression-related genes that are elevated in the brain of <e2>suicidal persons</e2>.
DRUG_Event(e1,e2)	Herein, we demonstrate that the same depression-related <e1>interferon</e1>-inducible genes (DRIIs) are also upregulated in post-mortem brains of <e2>suicidal individuals</e2>.
DRUG-ADE(e1,e2)	One of the most mentioned inflammatory markers was <e1>Interferon-α (IFN-α)</e1>, a pro-inflammatory cytokine which has been shown to increase serum concentrations of pro-inflammatory cytokines such as interleukin (IL)-1, IL-6, tumor necrosis factor-a (TNF- α) and IFN-ϒ, which are factors increased <e2>suicide victims and attempters</e2>.
DRUG_Event(e1,e2)	We have reported previously that <e1>methoxsalen</e1> is a <e2>suicide substrate</e2> for cytochrome P-450.
DRUG_Event(e2,e1)	To address this limitation, we constructed two <e1>suicide plasmids</e1> pGEMT-tetM/LR and pGEMT-recA-tetM/LR having a <e2>tetracycline</e2> resistance marker flanked by two hemolysin gene arms.
DRUG_Event(e1,e2)	To set up this system, a <e1>tetracycline</e1> repressor (tetR) was integrated into a defined Delta aroC locus of the chromosome via <e2>suicide plasmid</e2> pJG12/tetR-neo.
DRUG_Event(e1,e2)	The reasons for early termination were flu-like symptoms/signs (n=9, 31.0%), irritability (n=1, 3.4%), severe urticaria (n=1, 3.4%), insomnia (n=2, 6.9%), pulmonary <e1>tuberculosis</e1> (n=1, 3.4%/o), <e2>suicide idea</e2> (n=2, 6.9%), poor response (n=2, 6.9%), depression (n=2, 6.9%), unwilling to continue (n=1, 3.4%), mortality (n=1, 3.4%), gastrointestinal upset (n=1, 3.4%), pancytopenia complicated with cellulitis (n=1, 3.4%), anaemia (n=3, 10.3%), overseas work (n=1, 3.4%) and an unknown cause (n=1, 3.4%).
DRUG_Event(e1,e2)	Unfortunately, some parts of MIS are contaminated by subsurface leakage of natural gas containing H(2)S. In order to investigate the possible effect(s) of chronic exposure to <e1>sulfur compounds</e1> on <e2>suicidal behavior</e2>, the present study was done.
DRUG_Event(e1,e2)	Analysis of correlation showed statistically positive correlation coefficient between mean values of all reactive <e1>sulfur compounds</e1> and seasonal frequency of <e2>suicide</e2> (r = 0.923, P((1)) = 0.038).
DRUG_Event(e2,e1)	A kinetic study of simultaneous <e1>suicide inactivation</e1> and irreversible inhibition of an enzyme. Application to 1-aminocyclopropane-1-carboxylate (ACC) synthase inactivation by its substrate <e2>S-adenosylmethionine</e2>.
DRUG_Event(e1,e2)	<e1>Nicotine</e1> dependence is associated with increased rates of depression prior to and after taking up smoking as well as increased rates of <e2>suicidal ideation</e2>.
DRUG_Event(e1,e2)	Earlier studies from this laboratory showed that <e1>2'-deoxyadenosine</e1> causes the irreversible inactivation of the enzyme S-adenosylhomocysteine hydrolase by an active site-directed, <e2>"suicide-like" process</e2>.
DRUG_Event(e1,e2)	The kinetics of microperoxidase-11 (MP-11) in the oxidation reaction of guaiacol (AH) by <e1>hydrogen peroxide</e1> was studied, taking into account the inactivation of enzyme during reaction by its <e2>suicide substrate</e2>, H2O2.
DRUG_Event(e2,e1)	<e1>Suicide inactivation</e1> of horseradish peroxidase by <e2>hydrogen peroxide</e2>(3 mM) was monitored by the absorbance change in product formation in the catalytic reaction cycle.
DRUG_Event(e2,e1)	Determination of the kinetic parameters for the "<e1>suicide substrate</e1>" inactivation of bovine liver catalase by <e2>hydrogen peroxide</e2>.
DRUG_Event(e1,e2)	Amitrole causes rapid inactivation of lactoperoxidase only in the presence of <e1>hydrogen peroxide</e1>, and the kinetics are consistent with a <e2>suicide mechanism</e2>.
DRUG_Event(e2,e1)	A preliminary cross-national study of a possible relationship between elderly <e1>suicide</e1> rates and <e2>tuberculosis</e2>.
DRUG_Event(e2,e1)	The 71ORF2 gene of pMG1 was disrupted by using the <e1>suicide vector</e1> pMG226 carrying an <e2>erythromycin</e2> resistance gene that is expressed in enterococci.
DRUG_Event(e2,e1)	<e1>Suicidal erythrocyte death</e1> or eryptosis contributes to or even accounts for anemia in a wide variety of clinical conditions, such as <e2>iron</e2> deficiency, dehydration, hyperphosphatemia, vitamin D excess, chronic kidney disease (CKD), hemolytic-uremic syndrome, diabetes, hepatic failure, malignancy, arteriitis, sepsis, fever, malaria, sickle-cell disease, beta-thalassemia, Hb-C and G6PD-deficiency, Wilsons disease, as well as advanced age.
DRUG_Event(e1,e2)	<e1>Efavirenz</e1> Induced <e2>Suicidal Death</e2> of Human Erythrocytes.
DRUG_Event(e1,e2)	The reverse transcriptase inhibitor <e1>efavirenz</e1> utilized for the treatment of human immunodeficiency virus (HIV)-1 infection, triggers <e2>suicidal cell death</e2> or apoptosis, an effect in part due to interference with mitochondrial potential.
DRUG_Event(e1,e2)	At least in theory, <e1>regorafenib</e1> induced anemia could result from stimulated <e2>suicidal erythrocyte death</e2> or eryptosis, characterized by cell shrinkage and cell membrane scrambling with phosphatidylserine translocation to the erythrocyte surface.
DRUG_Event(e2,e1)	Taken together our data provide the first experimental evidence of the efficacy of HT in modulating the programmed <e1>suicidal death</e1> in non nucleated cells; the reported findings also confirm that the prevention of Hg toxicity should be regarded as an additional mechanism responsible for the health-promoting potential of this dietary <e2>phenol</e2>.
DRUG_Event(e2,e1)	Triggering of <e1>Suicidal Erythrocyte Death</e1> by <e2>Pazopanib</e2>.
DRUG_Event(e1,e2)	<e1>Ritonavir</e1>-Induced <e2>Suicidal Death</e2> of Human Erythrocytes.
DRUG_Event(e1,e2)	The antiviral drug <e1>ritonavir</e1> has been shown to trigger <e2>suicidal death</e2> or apoptosis of tumour cells and has thus been considered for the treatment of malignancy.
DRUG_Event(e1,e2)	<e1>Micafungin</e1>-Induced <e2>Suicidal Erythrocyte Death</e2>.
DRUG_Event(e2,e1)	Stimulation of <e1>Suicidal Erythrocyte Death</e1> by <e2>Tafenoquine</e2>.
DRUG_Event(e1,e2)	The multiple side effects of <e1>quinine</e1> include hemolytic anemia and hemolytic uremic syndrome, disorders involving <e2>suicidal erythrocyte death</e2> or eryptosis, which is characterized by cell shrinkage and cell membrane scrambling with phosphatidylserine translocation to the erythrocyte surface.
DRUG_Event(e2,e1)	Triggering of <e1>Suicidal Erythrocyte Death</e1> by <e2>Bexarotene</e2>.
DRUG_Event(e1,e2)	Moreover, <e1>tafenoquine</e1> has been shown to trigger eryptosis, the <e2>suicidal erythrocyte death</e2> characterized by cell shrinkage and cell membrane scrambling with phosphatidylserine translocation to the erythrocyte surface.
DRUG_Event(e2,e1)	Triggering of <e1>Suicidal Erythrocyte Death</e1> by <e2>Gefitinib</e2>.
DRUG_Event(e1,e2)	At least in theory, the development of anemia during <e1>gefitinib</e1> treatment could result from triggering of eryptosis, the <e2>suicidal erythrocyte death</e2> characterized by cell shrinkage and by cell membrane scrambling with phosphatidylserine translocation to the erythrocyte surface.
DRUG-ADE(e1,e2)	Medical effects of <e1>tropicamide</e1> misuse include slurred speech, persistent mydriasis, unconsciousness/unresponsiveness, hallucinations, kidney pain, dysphoria, "open eye dreams," hyperthermia, tremors, <e2>suicidal feelings</e2>, convulsions, psychomotor agitation, tachycardia and headache.
DRUG-ADE(e2,e1)	A 27-year-old female is admitted with an acute abdomen of 4 days after an event referred for a <e1>suicidal attempt</e1> due to an overdose of <e2>verapamil</e2>, operating surgically where there is a right transmural colon necrosis, performing a right hemicolectomy with terminal ileostomy.
DRUG_Event(e1,e2)	Variable alterations in plasma <e1>erythropoietin</e1> and brain-derived neurotrophic factor levels in patients with major depressive disorder with and without a history of <e2>suicide attempt</e2>.
DRUG_Event(e2,e1)	A 65-year old woman with known history of reactive depression and failed <e1>suicide attempts</e1> ingested 7 mg <e2>digitoxin</e2> at 09.00 h. After vomiting 4 hours later, she reported the drug intake to her husband who thereupon summoned a physician.
DRUG-ADE(e1,e2)	<e1>Alfa-interferon</e1> is known to lead to neuropsychiatric symptoms, and our observations strongly suggest that these mental disorders could lead to <e2>suicidal behavior</e2>.
DRUG-ADE(e1,e2)	Within an hour after taking her second <e1>suvorexant</e1> dose, the severity of patient's depression symptoms worsened and was accompanied by new onset of <e2>suicidal thoughts</e2>.
DRUG-ADE(e2,e1)	Burns in a <e1>suicide attempt</e1> related to psychiatric side effects of <e2>interferon</e2>.
DRUG-ADE(e1,e2)	Adverse reaction with <e1>suvorexant</e1> for insomnia: acute worsening of depression with emergence of <e2>suicidal thoughts</e2>.
DRUG_Event(e2,e1)	A <e1>suicide plasmid</e1> was constructed that contained part of cfpA and a nonpolar <e2>erythromycin</e2> resistance cassette (ermF and ermAM) inserted near the beginning of the gene.
DRUG_Event(e2,e1)	To enable genetic approaches to be used to study C. perfringens pathogenesis we developed an allelic exchange method which involved the transformation of C. perfringens cells with a <e1>suicide plasmid</e1> carrying a gene insertionally inactivated with an <e2>erythromycin</e2>-resistance determinant.
DRUG_Event(e1,e2)	Finally, <e1>methadone</e1> appears to be a mixed-type inhibitor and not a <e2>suicide inhibitor</e2> of cytochrome P450 3A family.
DRUG-ADE(e1,e2)	<e1>Dextromethorphan</e1>-induced <e2>near-fatal suicide attempt</e2> in a slow metabolizer at cytochrome P450 2D6.
DRUG-ADE(e1,e2)	Five new cases of <e1>dextromethorphan</e1> intoxication that resulted in assault, <e2>suicide</e2>, and homicide are reported, together with the corresponding toxicology results.
DRUG-ADE(e2,e1)	<e1>Suicidal and homicidal behaviors</e1> related to <e2>dextromethorphan</e2> abuse in a middle-aged woman.
DRUG-ADE(e2,e1)	Femenino de 27 años, ingresa con abdomen agudo de 4 días posteriores a un evento remitido de <e1>intento suicida</e1> por sobredosis de <e2>verapamil</e2>o, interviniéndose quirúrgicamente donde se halla necrosis colónica transmural derecha, realizando hemicolectomía derecha con ileostomía terminal.
DRUG-ADE(e1,e2)	In addition to its cardiovascular harms, there is evidence that <e1>prucalopride</e1> may cause depression and <e2>suicidal ideation</e2>.
DRUG_Event(e1,e2)	The high potency antipsychotic drug <e1>trifluoperazine</e1> (10-[3-(4-methyl-1-piperazinyl)-propyl]-2-(trifluoromethyl)-(10)H-phenothiazine dihydrochloride; TFP) may either counteract or promote <e2>suicidal cell death</e2> or apoptosis.
DRUG_Event(e1,e2)	Leveraging the <e1>bleomycin</e1>-injury IPF model, we demonstrate that early-intervention <e2>suicide-gene</e2>-mediated senescent cell ablation improves pulmonary function and physical health, although lung fibrosis is visibly unaltered.
DRUG_Event(e1,e2)	Cerebrospinal fluid studies have reported that low concentrations of the <e1>dopamine</e1> metabolite homovanillic acid are associated with <e2>suicidal behavior</e2> in depression.
DRUG_Event(e1,e2)	<e1>Corticotropin</e1>-releasing hormone (CRH), somatostatin (SOM), delta-sleep-inducing peptide (DSIP), neuropeptide Y (NPY), beta-endorphin (beta-END), and vasopressin (AVP), which are regarded as being involved in the HPA-regulation were investigated in lumbar CSF of 44 <e2>suicide attempters</e2>.
DRUG_Event(e1,e2)	Indeed, low CSF levels of the <e1>dopamine</e1> metabolite homovanillic acid (HVA) have been described in depressed patients with a history of <e2>suicide attempts</e2>.
DRUG_Event(e1,e2)	These data add to data on the low levels of homovanillic acid in cerebrospinal fluid in suggesting that diminished <e1>dopamine</e1>rgic neurotransmission may play a part in <e2>suicidal behavior</e2> in depression.
DRUG_Event(e1,e2)	Marked reduction in indexes of <e1>dopamine</e1> metabolism among patients with depression who attempt <e2>suicide</e2>.
DRUG_Event(e1,e2)	<e1>Lithium</e1> in drinking water is dose-dependently associated with reduced <e2>suicide mortality</e2> at least in ecological studies.
DRUG_Event(e1,e2)	O6-Methylguanine-DNA methyltransferase, a ubiquitous and unusual DNA repair protein, eliminates mutagenic and cytotoxic O6-alkylguanine from DNA by transferring the alkyl group to one of its <e1>cysteine</e1> residues in a second-order <e2>suicide reaction</e2>.
DRUG_Event(e2,e1)	Relationship between <e1>suicide mortality</e1> and <e2>lithium</e2> in drinking water: A systematic review and meta-analysis.
DRUG_Event(e2,e1)	A cyclopeptidic <e1>suicide substrate</e1> preferentially inactivates <e2>urokinase</e2>-type plasminogen activator.
DRUG_Event(e2,e1)	By using the <e1>suicide vector</e1> pGRPd1, the moxJ, moxG, and moxR genes were inactivated by the insertion of a <e2>kanamycin</e2> resistance gene.
DRUG_Event(e1,e2)	To investigate an association of <e1>lithium</e1> levels in the drinking water with <e2>suicide mortality</e2> rates in Lithuania.
DRUG_Event(e1,e2)	Results: We found that <e1>lithium</e1> concentrations in drinking water were significantly negatively associated with total <e2>suicide</e2> rates in a nonlinear way.
DRUG_Event(e1,e2)	Relationship between <e1>Lithium</e1> Levels in Drinking Water and <e2>Suicide</e2> Rates: A Nationwide Study in Lithuania.
DRUG_Event(e1,e2)	Isogenic wild-type and NANase- V. <e1>cholera</e1>e 395 strains were then constructed by using <e2>suicide vector</e2>-mediated mutagenesis.
DRUG_Event(e1,e2)	Using in vitro quantitative receptor autoradiography, we compared the binding of 125I-lysergic acid diethylamide (5-hydroxytryptamine-2 sites) and 125I-<e1>pindolol</e1> (beta-adrenergic sites) with slide-mounted sections from the prefrontal and the temporal cortex of a group of <e2>suicide victims</e2>, matched to control specimens on postmortem interval, age, sex, and race.
DRUG_Event(e1,e2)	The implications of these findings for the role of serotonin and <e1>dopamine</e1> in <e2>suicide</e2> and violence are discussed.
DRUG_Event(e1,e2)	Concentrations of 5-hydroxyindoleacetic acid (5-HIAA), homovanillic acid (HVA), and <e1>tryptophan</e1> (TRP) were determined in the frontal cortex of individuals who died by <e2>suicide</e2>, homicide, accident, or the result of physical diseases.
DRUG_Event(e2,e1)	A functional tomato ACC synthase expressed in Escherichia coli demonstrates <e1>suicidal inactivation</e1> by its substrate <e2>S-adenosylmethionine</e2>.
DRUG_Event(e1,e2)	These data indicate that the NMDA receptor and its glycine, redox and <e1>zinc</e1> subsites are preserved in the neocortex of <e2>suicide victims</e2>.
DRUG_Event(e1,e2)	Both redox and <e1>zinc</e1> sites were unaffected in the frontal and parietal cortex of <e2>suicide victims</e2>.
DRUG_Event(e2,e1)	A <e1>suicidal methyltransferase repair protein</e1> removes the methyl group from DNA to one of its own <e2>cysteine</e2> residues.
DRUG_Event(e2,e1)	The gram-positive replication region of the resolution plasmid was removed to generate a pSA3-based <e1>suicide vector</e1> (pTRK327) bearing the 1.5-kb insert of <e2>Lactobacillus</e2> origin.
DRUG_Event(e2,e1)	We have developed a macrophage '<e1>suicide</e1>' technique, using the liposome mediated intracellular delivery of dichloromethylene-bisphosphonate (Cl2MBP or <e2>clodronate</e2>).
DRUG_Event(e2,e1)	The killing rate is increased by using a plasmid-encoded <e1>suicide system</e1> consisting of the phage T7 <e2>lysozyme</e2> gene driven by the E. coli alkaline phosphatase gene promoter (phoA).
DRUG_Event(e1,e2)	No association between <e1>lithium</e1> in public drinking water and <e2>suicide</e2> rates was found in Portugal.
DRUG_Event(e1,e2)	Using a variety of graphical and analytic statistical approaches we found that the urinary measures of <e1>dopamine</e1> metabolism had the strongest association with <e2>suicide attempts</e2> in depression.
DRUG_Event(e2,e1)	<e1>Suicide</e1> standardized mortality ratios at 54 Portuguese municipalities within the 6-year period from 2011 to 2016 was correlated with <e2>lithium</e2> concentrations in public drinking water and socioeconomic factors using Pearson's correlation coefficients (r) with one-tailed tests.
DRUG_Event(e1,e2)	Recently, we could show that <e1>alpha-fluoromethylhistidine</e1>, which is a <e2>suicide inhibitor</e2> of histidine decarboxylase, effectively depletes the ECL cells of histamine and that the histamine-depleted ECL cells respond to gastrin with hyperplasia in a manner identical to normal ECL cells.
DRUG_Event(e1,e2)	The cloned P. multocida aroA gene was inactivated by insertion of a <e1>kanamycin</e1>-resistance gene and reintroduced by allelic exchange into the chromosome of P. multocida using the <e2>suicide vector</e2> pJM703.1.
DRUG_Event(e2,e1)	There were no significant differences between depressed patients who had or had not attempted <e1>suicide</e1> for cerebrospinal fluid (CSF) concentrations of neuropeptide Y, <e2>somatostatin</e2>, diazepam-binding inhibitor, GABA, or corticotropin releasing hormone.
DRUG_Event(e1,e2)	These results provide support for the hypothesis that <e1>imidazole</e1>-2-sulfenic acids are important reactive intermediates in the <e2>suicide inactivation</e2> of TPX and LPX and relate the chemical reactivity of the inhibitor with both the potency and mechanism of inhibition.
DRUG_Event(e2,e1)	Evidence presented here suggests that RS1 sequences encode a site-specific recombination system, which allows integration of a <e1>suicide plasmid</e1> carrying RS1 into an 18-base-pair sequence (attRS1) located on the chromosome of nontoxigenic V. <e2>cholera</e2>e strains.
DRUG_Event(e1,e2)	Transport of L-[3H]<e1>glutamate</e1> into Chinese hamster ovary cells (CHO-K1) was characterized and the results used to design a tritium <e2>suicide selection</e2> for cells with transport defects.
DRUG_Event(e1,e2)	Two distinct mutants were obtained using oligonucleotide-directed mutagenesis: In one, <e1>cysteine</e1>-360, the major alpha-(difluoromethyl)ornithine (alpha-DFMO, a <e2>suicide inhibitor</e2> of ODC) binding site was converted to alanine.
DRUG_Event(e1,e2)	<e1>Phencyclidine</e1>, a psychotomimetic agent and drug of abuse, is a <e2>suicide inhibitor</e2> of brain nitric oxide synthase.
DRUG_Event(e2,e1)	A specific protease (Tpr)-deficient isogenic mutant of P. gingivalis was generated by homologous recombination between P. gingivalis chromosomal DNA and a <e1>suicide plasmid</e1> carrying the cloned gene disrupted by insertion of an <e2>erythromycin</e2> resistance gene.
DRUG_Event(e2,e1)	Moreover, the <e1>suicide inhibitor</e1>s of SPT, beta-chloroalanine and <e2>cycloserine</e2>, did not alter cholesterol synthesis while markedly decreasing long chain base synthesis.
DRUG_Event(e1,e2)	Both secretagogue-induced eicosanoid release and <e1>insulin</e1> secretion from human islets were attenuated by an ASCI-PLA2 <e2>suicide substrate</e2> which sterically resembles plasmalogens.
DRUG_Event(e2,e1)	<e1>Suicidality</e1> and 5-hydroxyindoleacetic acid concentration associated with a <e2>tryptophan</e2> hydroxylase polymorphism.
DRUG_Event(e2,e1)	(R)-2-Benzyl-5-cyano-4-oxopentanoic acid (compound 4) was studied as a mechanism-based inactivator (<e1>suicide substrate</e1>) for the <e2>zinc</e2> protease carboxypeptidase A (CPA; peptidyl-L-amino-acid hydrolase, EC 3.4.17.1).
DRUG_Event(e1,e2)	<e1>Adenosine 2',3'-riboepoxide 5'-triphosphate</e1> (epoxyATP) has been found to be a <e2>suicidal inactivator</e2> of DNA polymerase I from Escherichia coli by the following criteria.
DRUG_Event(e2,e1)	<e1>Suicide inactivation</e1> of the flavoenzyme D-lactate dehydrogenase by <e2>alpha-hydroxybutynoate</e2>.
DRUG_Event(e2,e1)	Further studies of the <e1>suicide inactivation</e1> of purified rat liver cytochrome P-450 by <e2>chloramphenicol</e2>.
DRUG_Event(e2,e1)	Propensity score for evening chronotype was estimated from age, sex, socioeconomic factors, mood symptoms, total sleep time, age at the onset of BD, psychiatric inpatient history, family history of <e1>suicide</e1>, psychiatric comorbidity, and use of <e2>lithium</e2>.
DRUG_Event(e1,e2)	Since the 1990s, several ecological studies have tested the hypothesis that trace doses of naturally occurring <e1>lithium</e1> in drinking water may have a protective effect against <e2>suicide</e2> in the general population.
DRUG_Event(e1,e2)	To synthesise the global evidence on the association between <e1>lithium</e1> levels in drinking water and <e2>suicide</e2> mortality rates.
DRUG_Event(e1,e2)	The random-effects meta-analysis showed a consistent protective (or inverse) association between <e1>lithium</e1> levels/concentration in publicly available drinking water and total (pooled β = -0.27, 95% CI -0.47 to -0.08; P = 0.006, I2 = 83.3%), male (pooled β = -0.26, 95% CI -0.56 to 0.03; P = 0.08, I2 = 91.9%) and female (pooled β = -0.13, 95% CI -0.24 to -0.02; P = 0.03, I2 = 28.5%) <e2>suicide mortality</e2> rates.
DRUG_Event(e2,e1)	<e1>Suicide inactivation</e1> of chymotrypsin by <e2>benzoxazinones</e2>.
DRUG_Event(e1,e2)	D- and L-<e1>cycloserine</e1> irreversibly inactivated the enzyme, indicating a <e2>suicide substrate</e2> mode of action.
DRUG_Event(e2,e1)	Apparent <e1>suicidal inactivation</e1> of DNA polymerase by <e2>adenosine 2',3'-riboepoxide 5'-triphosphate</e2>.
DRUG_Event(e1,e2)	Noradrenergic, serotonergic, and other neurotransmitter receptors were found to be unchanged, although there was a moderate decrease in <e1>imipramine</e1> binding in a small group (n = 6) of subjects with a history of depression, who had committed <e2>suicide</e2>.
DRUG_Event(e1,e2)	Preincubation of marrow for two hours with <e1>carbamylcholine</e1> resulted both an increase in colony numbers (58%) and percent of progenitors in DNA synthesis (48%, compared to 14% for controls) as determined by tritiated thymidine <e2>suicide</e2> studies.
DRUG_Event(e2,e1)	Stimulation of <e1>suicidal erythrocyte death</e1> by <e2>artesunate</e2>.
DRUG_Event(e1,e2)	<e1>Doxorubicin</e1> may effect a more permanent chemomyectomy and chemodenervation (by retrograde "<e2>suicide transport</e2>") of the orbicularis oculi muscle than the chemodenervation produced by botulinum A toxin used for the treatment of blepharospasm.
DRUG_Event(e1,e2)	<e1>Lithium</e1> in drinking water, altitude, and <e2>suicide</e2> rates in rural areas of Argentinean Andes.
DRUG_Event(e1,e2)	We concluded that T7 codes for an active, <e1>chloramphenicol</e1>-sensitive function [ss(+) function (for <e2>suicide</e2> in Shigella)] which leads to the breakdown of phage DNA in the Shigella host.
DRUG_Event(e1,e2)	Enrichment of auxotrophic mutants of <e1>Aspergillus</e1> flavus by tritium <e2>suicide</e2>.
DRUG_Event(e2,e1)	There were no significant group differences between <e1>suicides</e1> and controls concerning <e2>dopamine</e2>, noradrenaline, 5-hydroxytryptamine, and HVA, 5-HIAA levels were significantly lower in the suicide group in six out of eight parts of the brain investigated.
DRUG_Event(e1,e2)	Further screening for the potential mutants among the survivors of <e1>[3H]arginine</e1> <e2>suicide</e2> was carried out by using a sensitive immunodiffusion test, followed by radioactive double-labeling experiments.
DRUG_Event(e1,e2)	<e1>Oxaliplatin</e1> Induced <e2>Suicidal Death</e2> of Human Erythrocytes.
DRUG_Event(e1,e2)	The combinations of nonsuppression on the <e1>dexamethasone</e1> suppression test and either a low CSF HVA level or a low CSF HVA/5-HIAA ratio were significantly more common among patients who had attempted <e2>suicide</e2> than among those who had not.
DRUG_Event(e1,e2)	Four other brain areas were studied, but no significant correlations were observed between <e1>tryptophan</e1> and serotonin or 5-hydroxyindoleacetic acid concentrations, except in the nucleus accumbens samples of a <e2>suicide victim</e2> group.
DRUG_Event(e1,e2)	Densitometric analysis of electrophoretic patterns obtained during the titration of <e1>trypsin</e1> by sw-AT suggested the presence of a <e2>suicide product</e2> formed from sw-AT.
DRUG_Event(e1,e2)	The only significant difference between the groups was a low <e1>glutamine</e1> concentration in the hypothalamus of <e2>suicide victims</e2>.
DRUG_Event(e1,e2)	Concentrations of GABA and seven other amino acids, including the neurotransmitters or neuromodulators taurine, glycine, aspartate, and <e1>glutamate</e1>, were determined in postmortem brain samples from <e2>suicide victims</e2> and normal controls.
DRUG_Event(e1,e2)	Although <e1>clofibrate</e1> induces both DAB azoreductase and laurate hydroxylase activities, the <e2>suicide substrate</e2> 10-undecynoic acid blocks the latter but not the former, implying catalysis by distinct enzymes.
DRUG_Event(e1,e2)	<e1>Gabaculine</e1>, a potent <e2>suicide inhibitor</e2> of ornithine aminotransferase (OAT), at a dose of 50 mg/kg inhibited this enzyme in mouse tissues and dramatically increased tissue ornithine concentrations, whether or not arginine was present in the diet.
DRUG_Event(e2,e1)	Patients who reattempted <e1>suicide</e1> during the follow-up had significantly lower cerebrospinal fluid levels of both the serotonin metabolite 5-hydroxyindoleacetic acid and the <e2>dopamine</e2> metabolite homovanillic acid.
DRUG_Event(e1,e2)	The effects of AcSDKP on CFU-S and GM-CFC were tested using the spleen colony assay and <e1>methylcellulose</e1> culture technique, respectively; the cell cycle kinetic status was determined by the tritiated thymidine <e2>suicide technique</e2>.
DRUG_Event(e1,e2)	A systematic search was conducted in Web of Knowledge, PubMed, ScienceDirect, and Scopus to find papers reporting the crude relationship between drinking water <e1>lithium</e1> and <e2>suicide incidence</e2> in the general population until June 2019.
DRUG_Event(e1,e2)	This literature review reports the current findings on serotonin (5-HT), <e1>dopamine</e1> (DA), and norepinephrine (NE) as possible biochemical markers of depression and <e2>suicide</e2>.
DRUG_Event(e2,e1)	Reduced CSF concentrations of homovanillic acid and homovanillic acid to 5-hydroxyindoleacetic acid ratios in depressed patients: relationship to <e1>suicidal behavior</e1> and <e2>dexamethasone</e2> nonsuppression.
DRUG_Event(e1,e2)	No correlation between cortisol hypersecretion or <e1>Dexamethasone</e1> Suppression Test (DST) nonsuppression and <e2>suicide attempts</e2> were found.
DRUG_Event(e2,e1)	Survival after <e1>severe self poisoning</e1> with <e2>sodium valproate</e2>.
DRUG_Event(e2,e1)	Patients who had made <e1>suicide attempts</e1> (by using either violent or nonviolent means) had significantly lower mean CSF <e2>magnesium</e2> level irrespective of the diagnosis.
DRUG_Event(e1,e2)	Administration of <e1>3,5-dicarbethoxy-2,6-dimethyl-4-ethyl-1,4-dihydropyridine</e1>, a <e2>suicide inhibitor</e2> of hepatic cytochrome P-450, to phenobarbital-pretreated rats rapidly causes a marked and sustained hepatic heme depletion and results in porphyria.
DRUG_Event(e2,e1)	There were no significant differences between either the violent or non-violent attempters and those without a history of <e1>attempted suicide</e1> in the mean lumbar CSF concentrations of the serotonin metabolite 5-HIAA, the dopamine metabolite HVA, or the <e2>norepinephrine</e2> metabolite MHPG.
DRUG_Event(e2,e1)	The Ada protein acts both as a positive regulator of the response and as a DNA repair enzyme, correcting premutagenic O6-alkylguanine in DNA by <e1>suicidal transfer</e1> of the alkyl group to one of its own <e2>cysteine</e2> residues.
DRUG_Event(e1,e2)	All the available evidence suggests that randomised community trials of <e1>lithium</e1> supplementation of the water supply might be a means of testing the hypothesis, particularly in communities (or settings) with demonstrated high prevalence of mental health conditions, violent criminal behaviour, chronic substance misuse and risk of <e2>suicide</e2>.
DRUG_Event(e1,e2)	Association between naturally occurring <e1>lithium</e1> in drinking water and <e2>suicide</e2> rates: systematic review and meta-analysis of ecological studies.
DRUG_Event(e1,e2)	<e1>Nifedipine</e1> did not cause <e2>suicidal destruction</e2> of cytochrome P-450 in chick embryo hepatic microsomes.
DRUG_Event(e2,e1)	Thus, the association between <e1>suicide mortality</e1> and <e2>lithium</e2> levels in tap water remains controversial.
